year,district,candidate,candidate_key,filing_status,filing_date,pdf_label,pdf_url,question_number,inline_answer,question_text
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,3,,"First name
Adrian"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,4,,"Middle initial
Keir"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,5,,"Last name
Legree"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,6,Respondent skipped this question,"Suffix
1 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,7,,"Name should appear on the ballot as follows (nickname or shortened version of name may be added in parentheses):
Keir"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,8,,"Optional: How your name should be pronounced (phonetic spelling):
Rhymes with Beer!
Page 4: Certification Requirement for Auditor Candidates"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,9,Respondent skipped this question,Select one:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,10,Respondent skipped this question,"Acknowledgment:
Page 5: Auditor Certification Proof"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,11,Respondent skipped this question,"City Auditor candidate applicants may upload proof of
certification below if not submitting certification by email or
in person.
Page 6: Candidate residence address"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,12,,"Candidate residence address
Street address
City
County
State
Zip code"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,13,Yes,"Have you resided at this address since November 3,
2025?
2 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,14,Respondent skipped this question,"If you answered “No” to the question above, list the
address(es) where you have resided since November 3,
2025:"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,15,Yes,"Candidate mailing address and residence address are the
same.
Page 7: Candidate mailing address"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,16,Respondent skipped this question,"Candidate mailing address
Page 8: Candidate contact information"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,17,Respondent skipped this question,"Outgoing communications from Portland City Elections to
candidates or interested parties will be primarily by email,
unless contact by phone is selected by checking the box
below."
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,18,,"At least one email or phone number is required.
Primary email address (e.g., campaign email): keir@planxt.com
Primary phone number: 503-784-6136"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,19,,"Alternate email address (e.g., personal email)
keir@planxt.com"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,20,Respondent skipped this question,Alternate phone number
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,21,Respondent skipped this question,"Campaign phone number
3 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,22,Respondent skipped this question,"Campaign website (if applicable)
Page 9: Race and ethnicity (optional) - Tribe or Native Corporation"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,23,Respondent skipped this question,"Please provide your Tribe or Native Corporation, if desired:
Page 10: Race and ethnicity (optional)"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,24,White,"Race and ethnicity (check all that apply)
Page 11: Required background information"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,25,,"Occupation (present employment, paid or unpaid). If not employed, enter ""Not Employed.""
- GM of Savoy Studios (An Art Glass Company)
- Founder PlanXT (online project management company)"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,26,,"Occupational background (previous employment, paid or unpaid). If no relevant experience, ""None"" or ""NA"" must be
entered.
NA"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,27,,"Prior governmental experience (elected or appointed). If no relevant experience, ""None"" or ""NA” must be entered.
NA
Page 12: Educational background"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,28,,"School attended:
Complete name of school Rex Putnam High School
Last grade completed 12
Diploma/Degree/Certificate High School Diploma
4 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,29,Respondent skipped this question,School attended:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,30,Respondent skipped this question,School attended:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,31,Respondent skipped this question,School attended:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,32,No,Do you have additional schools to add?
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,33,Respondent skipped this question,"Educational background (other)
Page 13: Educational background (additional schools)"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,34,Respondent skipped this question,School attended
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,35,Respondent skipped this question,School attended:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,36,Respondent skipped this question,School attended:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,37,Respondent skipped this question,School attended
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,38,Respondent skipped this question,School attended
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,39,Respondent skipped this question,"School attended
Page 15: Small Donor Elections program
5 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,40,"I have not filed a Notice of Intent, but I plan on","participating in the City’s public funding program.
Select one:
Page 16: Candidate committee"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,41,I do not currently have a candidate committee,"registered in ORESTAR. I will be filing a Statement of
Select one:
Organization for Candidate Committee (SEL 220 Form)
with Oregon’s Secretary of State, Elections Division.
Page 17: Filing Method"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,42,Declaration with Fee ($500 for Auditor; $250 for,"Councilor)
I am filing by:
Page 18: Filing by Declaration of Candidacy with Fee"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,43,I am filing this Candidate Filing Application along with,"the required filing fee pursuant to City Code Section
Acknowledgement:
2.08.060 (Candidacy by Declaration). I understand that
my filing for candidacy is not complete until I have
submitted a completed Candidate Filing Application
and paid the filing fee."
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,44,Paying through the online payment portal,"(portlandoregon.gov/auditor/candidatefilingfee/).
I am including the required fee by the following method:
Page 19: Filing by Declaration of Candidacy with Fee Waiver"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,45,Respondent skipped this question,"Acknowledgment:
Page 20: Filing by Nominating Petition"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,46,Respondent skipped this question,Some circulators may be paid:
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,47,Respondent skipped this question,"Acknowledgment:
6 / 7
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,48,Respondent skipped this question,"A proposed signature sheet (SEL 121 Form) must be
submitted for review and approved in writing prior to
circulating for signatures.
Page 21: Residence address exemption"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,49,I will not be filing the optional Residence Address,"Exemption Request.
Candidates must disclose their residence address as part
of their declaration of candidacy. Candidate declarations
are publicly disclosed online. Candidates have the option
to request their residence address be exempt from
disclosure by filing a separate Residence Address
Exemption Request with the Oregon Secretary of State.
The exemption request must include a publicly disclosable
mailing address. Even if exemption requests are granted,
residence addresses are still subject to in-person
inspection as a public record under ORS 192.311 to
192.478. An Address Exemption Request must be filed
within five (5) business days of filing this Candidate Filing
Application (AUD 120 Form) to avoid potential public
posting of a residence address.
Page 22: Candidate attestation and filing submission"
2026,3,Keir Legree,2026|3|keir legree,Qualified,"July 10, 2026",Candidate Filing Application (Original),https://www.portland.gov/auditor/elections/documents/keir-aud-120-original/download,50,"By checking this box, I am attaching my electronic","signature to this online Candidate Filing Application
Candidate signature
(AUD 120 Form).
7 / 7"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,1,Original,"This form is filed as an:
Page 2: City office"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,2,Councilor District 3,"I am filing for the office of:
Page 3: Candidate name"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,3,,"First name
Esther"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,4,,"Middle initial
E"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,5,,"Last name
Leon"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,6,Respondent skipped this question,"Suffix
1 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,7,,"Name should appear on the ballot as follows (nickname or shortened version of name may be added in parentheses):
Esther León"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,8,Respondent skipped this question,"Optional: How your name should be pronounced (phonetic
spelling):
Page 4: Certification Requirement for Auditor Candidates"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,9,Respondent skipped this question,Select one:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,10,Respondent skipped this question,"Acknowledgment:
Page 5: Auditor Certification Proof"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,11,Respondent skipped this question,"City Auditor candidate applicants may upload proof of
certification below if not submitting certification by email or
in person.
Page 6: Candidate residence address"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,12,,"Candidate residence address
Street address 4224 SE 10th Ave
City Portland
County Multnomah
State OR
Zip code 97202"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,13,Yes,"Have you resided at this address since November 3,
2025?
2 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,14,Respondent skipped this question,"If you answered “No” to the question above, list the
address(es) where you have resided since November 3,
2025:"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,15,Yes,"Candidate mailing address and residence address are the
same.
Page 7: Candidate mailing address"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,16,Respondent skipped this question,"Candidate mailing address
Page 8: Candidate contact information"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,17,I prefer contact by phone as my primary contact method,"instead of email.
Outgoing communications from Portland City Elections to
candidates or interested parties will be primarily by email,
unless contact by phone is selected by checking the box
below."
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,18,,"At least one email or phone number is required.
Primary email address (e.g., campaign email): esther.for.portland@gmail.com
Primary phone number: 562-457-9929"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,19,,"Alternate email address (e.g., personal email)
ee.leon@icloud.com"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,20,Respondent skipped this question,Alternate phone number
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,21,Respondent skipped this question,"Campaign phone number
3 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,22,,"Campaign website (if applicable)
estherforportland.com
Page 9: Race and ethnicity (optional) - Tribe or Native Corporation"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,23,Respondent skipped this question,"Please provide your Tribe or Native Corporation, if desired:
Page 10: Race and ethnicity (optional)"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,24,"Hispanic, Latino, Latina, or Latinx,","Race and ethnicity (check all that apply) White
Page 11: Required background information"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,25,,"Occupation (present employment, paid or unpaid). If not employed, enter ""Not Employed.""
Doctor of Physical Therapy, part time community college faculty for Physical Therapy Assistant program and Anatomy & Physiology."
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,26,,"Occupational background (previous employment, paid or unpaid). If no relevant experience, ""None"" or ""NA"" must be
entered.
Doctor of Physical Therapy since 2018. Part time community college faculty since 2024."
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,27,,"Prior governmental experience (elected or appointed). If no relevant experience, ""None"" or ""NA” must be entered.
None
Page 12: Educational background
4 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,28,,"School attended:
Complete name of school Remnant Christian School
Last grade completed 12
Diploma/Degree/Certificate High School Diploma"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,29,,"School attended:
Complete name of school Whittier College
Last grade completed Senior (4th year)
Diploma/Degree/Certificate Bachelor of Arts
Course of study (optional) Major in Kinesiology & Nutrition Science, Minor in
Spanish"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,30,,"School attended:
Complete name of school University of Southern California
Last grade completed 3rd Year (complete program)
Diploma/Degree/Certificate Doctorate of Physical Therapy
Course of study (optional) Physical Therapy"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,31,Respondent skipped this question,School attended:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,32,No,Do you have additional schools to add?
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,33,Respondent skipped this question,"Educational background (other)
Page 13: Educational background (additional schools)"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,34,Respondent skipped this question,"School attended
5 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,35,Respondent skipped this question,School attended:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,36,Respondent skipped this question,School attended:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,37,Respondent skipped this question,School attended
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,38,Respondent skipped this question,School attended
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,39,Respondent skipped this question,"School attended
Page 15: Small Donor Elections program"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,40,I have filed a Notice of Intent to participate in the City’s,"public funding program.
Select one:
Page 16: Candidate committee"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,41,I have a candidate committee registered with the Oregon,"Secretary of State in ORESTAR. Name of candidate
Select one:
committee as registered in ORESTAR::
Esther for Portland
Page 17: Filing Method"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,42,Declaration with Fee ($500 for Auditor; $250 for,"Councilor)
I am filing by:
Page 18: Filing by Declaration of Candidacy with Fee
6 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,43,I am filing this Candidate Filing Application along with,"the required filing fee pursuant to City Code Section
Acknowledgement:
2.08.060 (Candidacy by Declaration). I understand that
my filing for candidacy is not complete until I have
submitted a completed Candidate Filing Application
and paid the filing fee."
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,44,Paying through the online payment portal,"(portlandoregon.gov/auditor/candidatefilingfee/).
I am including the required fee by the following method:
Page 19: Filing by Declaration of Candidacy with Fee Waiver"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,45,Respondent skipped this question,"Acknowledgment:
Page 20: Filing by Nominating Petition"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,46,Respondent skipped this question,Some circulators may be paid:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,47,Respondent skipped this question,Acknowledgment:
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,48,Respondent skipped this question,"A proposed signature sheet (SEL 121 Form) must be
submitted for review and approved in writing prior to
circulating for signatures.
Page 21: Residence address exemption
7 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,49,I don’t want my residence address to be publicly,"disclosed. I will be filing a separate Residence Address
Candidates must disclose their residence address as part
Exemption Request (SEL 180 Form) with the Secretary
of their declaration of candidacy. Candidate declarations
are publicly disclosed online. Candidates have the option of State. I understand I should file my request within
to request their residence address be exempt from five (5) business days to avoid the potential publication
disclosure by filing a separate Residence Address of my residence address.
Exemption Request with the Oregon Secretary of State.
The exemption request must include a publicly disclosable
mailing address. Even if exemption requests are granted,
residence addresses are still subject to in-person
inspection as a public record under ORS 192.311 to
192.478. An Address Exemption Request must be filed
within five (5) business days of filing this Candidate Filing
Application (AUD 120 Form) to avoid potential public
posting of a residence address.
Page 22: Candidate attestation and filing submission"
2026,3,Esther León,2026|3|esther leon,Qualified,"July 20, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/leon-esther-aud-120/download,50,"By checking this box, I am attaching my electronic","signature to this online Candidate Filing Application
Candidate signature
(AUD 120 Form).
8 / 8"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,1,Original,"This form is filed as an:
Page 2: City office"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,2,Councilor District 3,"I am filing for the office of:
Page 3: Candidate name"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,3,,"First name
Kimberly"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,4,,"Middle initial
A"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,5,,"Last name
Tucker"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,6,Respondent skipped this question,"Suffix
1 / 8
2026 Candidate Filing Application - AUD 120 Form"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,7,,"Name should appear on the ballot as follows (nickname or shortened version of name may be added in parentheses):
Kimberly Tucker"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,8,Respondent skipped this question,"Optional: How your name should be pronounced (phonetic
spelling):
Page 4: Certification Requirement for Auditor Candidates"
2026,3,Kimberly Tucker,2026|3|kimberly tucker,Qualified,"July 1, 2026",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tucker-kimberly-aud-120/download,9,Respondent skipped this question,Select one:
