year,district,candidate_a,candidate_b,boost_a_given_b,boost_b_given_a,boost_mean,boost_asymmetry
2024,2,Nat West,Laura Streib,-0.06989160073128509,-0.011049190645838064,-0.040470395688561575,-0.05884241008544702
2024,2,Nat West,Liz Taylor,-0.13912153828493456,-0.020564727484693415,-0.07984313288481398,-0.11855681080024115
2024,2,Nat West,Will Mespelt,-0.1513113544471304,-0.01916432859429513,-0.08523784152071276,-0.13214702585283528
2024,2,Nat West,Reuben Berlin,-0.10754449392758147,-0.013270343866887378,-0.06040741889723443,-0.09427415006069409
2024,2,Nat West,Sam Sachs,-0.1382425576400071,-0.012730613147309073,-0.07548658539365809,-0.125511944492698
2024,2,Nat West,Antonio Jamal PettyJohnBlue,-0.13564678139956649,-0.007214501417292537,-0.07143064140842952,-0.12843227998227394
2024,2,Nat West,Uncertified Write In,-0.16585151090542638,-0.0030124336911994554,-0.08443197229831292,-0.1628390772142269
2024,2,Tiffani Penson,Jonathan Tasini,-0.10184688362689065,-0.07479401630288438,-0.08832044996488751,-0.027052867324006274
2024,2,Tiffani Penson,Marnie Glickman,-0.04881087629027514,-0.03354331083262305,-0.041177093561449093,-0.015267565457652094
2024,2,Tiffani Penson,Mariah Hudson,0.0964219752274752,0.06412886510833571,0.08027542016790545,0.03229311011913949
2024,2,Tiffani Penson,Michael (Mike) Marshall,-0.006650080090377819,-0.0034595945381944437,-0.005054837314286131,-0.0031904855521833753
2024,2,Tiffani Penson,James Armstrong,-0.07564394787122974,-0.03388270771039825,-0.054763327790814,-0.04176124016083149
2024,2,Tiffani Penson,Jennifer Park,-0.10369873547874248,-0.03826272832246025,-0.07098073190060136,-0.06543600715628223
2024,2,Tiffani Penson,Bob Simril,0.07319480061746947,0.026856868927638555,0.05002583477255401,0.046337931689830913
2024,2,Tiffani Penson,Debbie Kitchin,-0.012324680966483759,-0.0037152282281877475,-0.008019954597335753,-0.008609452738296011
2024,2,Tiffani Penson,Chris Olson,-0.12838392806245685,-0.03197674525079569,-0.08018033665662627,-0.09640718281166116
2024,2,Tiffani Penson,Nabil Zaghloul,0.07270143822164721,0.015631243284885146,0.04416634075326618,0.05707019493676206
2024,2,Tiffani Penson,Laura Streib,0.035831884249897084,0.005762006595578503,0.020796945422737793,0.03006987765431858
2024,2,Tiffani Penson,Liz Taylor,0.14864212291770829,0.022349566909445784,0.08549584491357703,0.1262925560082625
2024,2,Tiffani Penson,Will Mespelt,-0.05937634924080526,-0.007649520381162518,-0.033512934810983885,-0.05172682885964274
2024,2,Tiffani Penson,Reuben Berlin,-0.05722625877370763,-0.0071827040997648195,-0.032204481436736224,-0.05004355467394281
2024,2,Tiffani Penson,Sam Sachs,-0.021755602544108132,-0.0020378738750352066,-0.01189673820957167,-0.019717728669072926
2024,2,Tiffani Penson,Antonio Jamal PettyJohnBlue,-0.042483166752444124,-0.0022983297390618412,-0.022390748245752982,-0.04018483701338228
2024,2,Tiffani Penson,Uncertified Write In,-0.0927106378658693,-0.0017128773149558572,-0.04721175759041258,-0.09099776055091345
2024,2,Jonathan Tasini,Marnie Glickman,0.15151191776632633,0.1417806645114159,0.14664629113887112,0.009731253254910421
2024,2,Jonathan Tasini,Mariah Hudson,-0.1119935253404297,-0.1014264759079023,-0.106710000624166,-0.010567049432527398
2024,2,Jonathan Tasini,Michael (Mike) Marshall,-0.0740552736206472,-0.05246083610958588,-0.06325805486511654,-0.021594437511061326
2024,2,Jonathan Tasini,James Armstrong,-0.17646161098743268,-0.10763042433488217,-0.14204601766115743,-0.06883118665255052
2024,2,Jonathan Tasini,Jennifer Park,0.199748040319421,0.10036121050195299,0.15005462541068698,0.09938682981746802
2024,2,Jonathan Tasini,Bob Simril,-0.13706491241386073,-0.06848292958997865,-0.10277392100191969,-0.06858198282388209
2024,2,Jonathan Tasini,Debbie Kitchin,-0.10197820283710896,-0.04185988741570218,-0.07191904512640557,-0.060118315421406776
2024,2,Jonathan Tasini,Chris Olson,0.1979374119228317,0.06713243117111757,0.13253492154697463,0.13080498075171415
2024,2,Jonathan Tasini,Nabil Zaghloul,-0.06247963611278895,-0.018292366814954747,-0.04038600146387185,-0.0441872692978342
2024,2,Jonathan Tasini,Laura Streib,-0.05448039627828405,-0.011929582708090386,-0.03320498949318722,-0.04255081357019366
2024,2,Jonathan Tasini,Liz Taylor,-0.13296548254336324,-0.027223691615585625,-0.08009458707947444,-0.1057417909277776
2024,2,Jonathan Tasini,Will Mespelt,-0.15486706342079645,-0.027168187638950923,-0.09101762552987369,-0.12769887578184552
2024,2,Jonathan Tasini,Reuben Berlin,-0.1476767798701316,-0.025239789296683746,-0.08645828458340768,-0.12243699057344787
2024,2,Jonathan Tasini,Sam Sachs,-0.09254229382781237,-0.011803949312093144,-0.052173121569952755,-0.08073834451571923
2024,2,Jonathan Tasini,Antonio Jamal PettyJohnBlue,-0.0938143457676536,-0.006911074884690291,-0.05036271032617195,-0.0869032708829633
2024,2,Jonathan Tasini,Uncertified Write In,-0.1343441613801084,-0.0033798418197254023,-0.0688620015999169,-0.130964319560383
2024,2,Marnie Glickman,Mariah Hudson,-0.08817730580790126,-0.08533850558713335,-0.0867579056975173,-0.0028388002207679064
2024,2,Marnie Glickman,Michael (Mike) Marshall,-0.07908872130562511,-0.059871971472025526,-0.06948034638882532,-0.019216749833599583
2024,2,Marnie Glickman,James Armstrong,-0.15529172756913995,-0.10121920499535023,-0.1282554662822451,-0.05407252257378972
2024,2,Marnie Glickman,Jennifer Park,0.21314383445379492,0.11444212831663358,0.16379298138521425,0.09870170613716134
2024,2,Marnie Glickman,Bob Simril,-0.12722291668331848,-0.06792836684771063,-0.09757564176551456,-0.05929454983560785
2024,2,Marnie Glickman,Debbie Kitchin,0.12529858265714666,0.05496252143972144,0.09013055204843405,0.07033606121742522
2024,2,Marnie Glickman,Chris Olson,0.16043448588782383,0.05814762788549423,0.10929105688665902,0.1022868580023296
2024,2,Marnie Glickman,Nabil Zaghloul,-0.03710737984573237,-0.011609713107444602,-0.024358546476588486,-0.025497666738287766
2024,2,Marnie Glickman,Laura Streib,0.003140977371970277,0.0007349868857665642,0.0019379821288684207,0.002405990486203713
2024,2,Marnie Glickman,Liz Taylor,-0.03533852825562758,-0.007731902142231871,-0.021535215198929727,-0.02760662611339571
2024,2,Marnie Glickman,Will Mespelt,-0.15085523455612265,-0.028280805628727694,-0.08956802009242518,-0.12257442892739495
2024,2,Marnie Glickman,Reuben Berlin,-0.07797832641887395,-0.01424220422671199,-0.04611026532279297,-0.06373612219216196
2024,2,Marnie Glickman,Sam Sachs,-0.09925398237896235,-0.013528972209585367,-0.05639147729427386,-0.08572501016937699
2024,2,Marnie Glickman,Antonio Jamal PettyJohnBlue,-0.04840707672835087,-0.0038107897549927716,-0.026108933241671822,-0.0445962869733581
2024,2,Marnie Glickman,Uncertified Write In,-0.13386752823622072,-0.0035990063339885582,-0.06873326728510464,-0.13026852190223218
2024,2,Mariah Hudson,Michael (Mike) Marshall,0.1773881757938302,0.1387539847962911,0.15807108029506067,0.03863419099753909
2024,2,Mariah Hudson,James Armstrong,0.20073153836576335,0.13518920223885436,0.16796037030230887,0.06554233612690899
2024,2,Mariah Hudson,Jennifer Park,-0.12089394242722767,-0.06707018181439732,-0.0939820621208125,-0.053823760612830354
2024,2,Mariah Hudson,Bob Simril,0.14050695114046452,0.07751672702188511,0.10901183908117482,0.06299022411857941
2024,2,Mariah Hudson,Debbie Kitchin,-0.014054065065249255,-0.006369923859806753,-0.010211994462528004,-0.007684141205442502
2024,2,Mariah Hudson,Chris Olson,-0.1581281538582282,-0.05921820893329188,-0.10867318139576004,-0.09890994492493632
2024,2,Mariah Hudson,Nabil Zaghloul,0.07706031831929122,0.0249117242703928,0.05098602129484201,0.05214859404889842
2024,2,Mariah Hudson,Laura Streib,0.003328593094932941,0.0008047987294516473,0.0020666959121922943,0.002523794365481294
2024,2,Mariah Hudson,Liz Taylor,0.02558943929867974,0.005785094426258797,0.015687266862469268,0.019804344872420943
2024,2,Mariah Hudson,Will Mespelt,0.09646094958495888,0.01868506948221936,0.05757300953358912,0.07777588010273952
2024,2,Mariah Hudson,Reuben Berlin,0.038224524548543415,0.007213685147458397,0.022719104848000906,0.031010839401085018
2024,2,Mariah Hudson,Sam Sachs,0.008540870696630787,0.0012029035383415015,0.004871887117486144,0.007337967158289285
2024,2,Mariah Hudson,Antonio Jamal PettyJohnBlue,-0.044667331574174074,-0.003633355832501014,-0.024150343703337546,-0.04103397574167306
2024,2,Mariah Hudson,Uncertified Write In,-0.10008816689345368,-0.0027803655159170963,-0.051434266204685386,-0.09730780137753658
2024,2,Michael (Mike) Marshall,James Armstrong,0.19349748277455084,0.16660227030014887,0.18004987653734986,0.026895212474401964
2024,2,Michael (Mike) Marshall,Jennifer Park,-0.049731952833698106,-0.03527277756452803,-0.04250236519911307,-0.01445917526917008
2024,2,Michael (Mike) Marshall,Bob Simril,0.03456741412229267,0.024380562039071796,0.02947398808068223,0.010186852083220871
2024,2,Michael (Mike) Marshall,Debbie Kitchin,-0.012582823112906621,-0.007291041599725531,-0.009936932356316076,-0.00529178151318109
2024,2,Michael (Mike) Marshall,Chris Olson,-0.033610773258178295,-0.016091768451648863,-0.02485127085491358,-0.01751900480652943
2024,2,Michael (Mike) Marshall,Nabil Zaghloul,0.04695756581895669,0.01940697154032628,0.03318226867964148,0.027550594278630408
2024,2,Michael (Mike) Marshall,Laura Streib,-0.024024669322175424,-0.0074261410911697565,-0.01572540520667259,-0.016598528231005667
2024,2,Michael (Mike) Marshall,Liz Taylor,-0.05877792542210708,-0.01698803468110248,-0.03788298005160478,-0.0417898907410046
2024,2,Michael (Mike) Marshall,Will Mespelt,0.03153563052861294,0.0078095121763027756,0.019672571352457858,0.023726118352310165
2024,2,Michael (Mike) Marshall,Reuben Berlin,0.01792065893158018,0.004323627480049691,0.011122143205814936,0.013597031451530489
2024,2,Michael (Mike) Marshall,Sam Sachs,0.06691029173766991,0.012047606724507776,0.03947894923108884,0.05486268501316213
2024,2,Michael (Mike) Marshall,Antonio Jamal PettyJohnBlue,-0.03405250763635634,-0.003541165516124531,-0.018796836576240435,-0.030511342120231807
2024,2,Michael (Mike) Marshall,Uncertified Write In,-0.10453057673517885,-0.003712288398463059,-0.054121432566820955,-0.10081828833671579
2024,2,James Armstrong,Jennifer Park,-0.09402372030667684,-0.07745259661518611,-0.08573815846093147,-0.016571123691490733
2024,2,James Armstrong,Bob Simril,0.043566385891521786,0.03568804507790388,0.03962721548471283,0.007878340813617907
2024,2,James Armstrong,Debbie Kitchin,-0.012607793063968531,-0.008484865474329528,-0.01054632926914903,-0.004122927589639003
2024,2,James Armstrong,Chris Olson,-0.08193147084781101,-0.045558605938700605,-0.0637450383932558,-0.0363728649091104
2024,2,James Armstrong,Nabil Zaghloul,-0.04805277939665145,-0.023065618783256414,-0.03555919908995393,-0.024987160613395037
2024,2,James Armstrong,Laura Streib,0.010004987580293084,0.003591837958327959,0.006798412769310522,0.006413149621965125
2024,2,James Armstrong,Liz Taylor,-0.03758318867611482,-0.012615861542419171,-0.025099525109266996,-0.02496732713369565
2024,2,James Armstrong,Will Mespelt,0.19521710431204867,0.05614804747837655,0.12568257589521262,0.1390690568336721
2024,2,James Armstrong,Reuben Berlin,0.12862716956593354,0.03604303981320293,0.08233510468956823,0.09258412975273062
2024,2,James Armstrong,Sam Sachs,0.04275643907105123,0.008941364331801586,0.025848901701426407,0.03381507473924964
2024,2,James Armstrong,Antonio Jamal PettyJohnBlue,-0.02235268948109792,-0.002699736118459025,-0.012526212799778473,-0.019652953362638895
2024,2,James Armstrong,Uncertified Write In,-0.0672998367082399,-0.002775918916357348,-0.035037877812298626,-0.06452391779188255
2024,2,Jennifer Park,Bob Simril,-0.07094991965268008,-0.07055447781355151,-0.07075219873311579,-0.00039544183912856856
2024,2,Jennifer Park,Debbie Kitchin,0.017358121961677908,0.01418110503305725,0.01576961349736758,0.0031770169286206573
2024,2,Jennifer Park,Chris Olson,0.3436410542738892,0.2319669791929732,0.2878040167334312,0.11167407508091598
2024,2,Jennifer Park,Nabil Zaghloul,-0.033713833529367715,-0.019645187786530155,-0.026679510657948935,-0.01406864574283756
2024,2,Jennifer Park,Laura Streib,0.116965045682219,0.050975057665174184,0.08397005167369659,0.06598998801704481
2024,2,Jennifer Park,Liz Taylor,0.11172760102445078,0.04552869610246631,0.07862814856345854,0.06619890492198448
2024,2,Jennifer Park,Will Mespelt,-0.05637748167041329,-0.01968447849765239,-0.03803098008403284,-0.0366930031727609
2024,2,Jennifer Park,Reuben Berlin,-0.021552003697137556,-0.007331246133582214,-0.014441624915359885,-0.014220757563555342
2024,2,Jennifer Park,Sam Sachs,-0.00111407809418132,-0.0002828260102452351,-0.0006984520522132776,-0.0008312520839360849
2024,2,Jennifer Park,Antonio Jamal PettyJohnBlue,0.026274009993732916,0.0038522932667905754,0.015063151630261746,0.02242171672694234
2024,2,Jennifer Park,Uncertified Write In,-0.07954161126713843,-0.003982800923750099,-0.04176220609544427,-0.07555881034338834
2024,2,Bob Simril,Debbie Kitchin,-0.002084800526528402,-0.0017127704922337839,-0.001898785509381093,-0.0003720300342946181
2024,2,Bob Simril,Chris Olson,-0.06453128493303402,-0.04380450357640142,-0.05416789425471772,-0.020726781356632598
2024,2,Bob Simril,Nabil Zaghloul,0.061042206656961306,0.035768901062233155,0.04840555385959723,0.02527330559472815
2024,2,Bob Simril,Laura Streib,0.004732298436889076,0.002073963372088067,0.0034031309044885716,0.0026583350648010096
2024,2,Bob Simril,Liz Taylor,0.009067667446986644,0.003715759947314261,0.006391713697150452,0.005351907499672383
2024,2,Bob Simril,Will Mespelt,0.26085243928722535,0.09158839940260202,0.17622041934491367,0.16926403988462332
2024,2,Bob Simril,Reuben Berlin,0.1481204744637941,0.05066786072780661,0.09939416759580035,0.09745261373598749
2024,2,Bob Simril,Sam Sachs,0.1278764471293787,0.032645370339302614,0.08026090873434066,0.09523107679007609
2024,2,Bob Simril,Antonio Jamal PettyJohnBlue,0.0025527349869818583,0.00037637956642265144,0.0014645572767022549,0.002176355420559207
2024,2,Bob Simril,Uncertified Write In,-0.03385475147097425,-0.0017046733474356049,-0.017779712409204926,-0.03215007812353864
2024,2,Debbie Kitchin,Chris Olson,0.009528076657040169,0.007872615274836542,0.008700345965938355,0.0016554613822036268
2024,2,Debbie Kitchin,Nabil Zaghloul,0.01041535913600225,0.007428736566853722,0.008922047851427986,0.002986622569148528
2024,2,Debbie Kitchin,Laura Streib,0.08002771801150721,0.04269084253078641,0.06135928027114681,0.0373368754807208
2024,2,Debbie Kitchin,Liz Taylor,0.07061039226172508,0.03521973020713026,0.05291506123442767,0.03539066205459482
2024,2,Debbie Kitchin,Will Mespelt,0.015839315391636577,0.0067693553016193245,0.01130433534662795,0.009069960090017253
2024,2,Debbie Kitchin,Reuben Berlin,0.08068141710234653,0.03359358300124111,0.05713750005179381,0.04708783410110542
2024,2,Debbie Kitchin,Sam Sachs,0.022440815553556037,0.006973246382399011,0.014707030967977524,0.015467569171157027
2024,2,Debbie Kitchin,Antonio Jamal PettyJohnBlue,0.03917310756579065,0.007030296923393988,0.02310170224459232,0.03214281064239666
2024,2,Debbie Kitchin,Uncertified Write In,-0.04776786002026365,-0.002927673639006036,-0.02534776682963484,-0.04484018638125761
2024,2,Chris Olson,Nabil Zaghloul,-0.03376041726163499,-0.029143031654004253,-0.03145172445781962,-0.004617385607630739
2024,2,Chris Olson,Laura Streib,0.03056674208188344,0.01973466048914249,0.025150701285512965,0.010832081592740947
2024,2,Chris Olson,Liz Taylor,0.060852348405586634,0.03673507728359625,0.04879371284459144,0.024117271121990386
2024,2,Chris Olson,Will Mespelt,-0.01879375524488322,-0.009720994189789105,-0.014257374717336162,-0.009072761055094115
2024,2,Chris Olson,Reuben Berlin,0.017636670004908303,0.008887622759165402,0.013262146382036853,0.008749047245742901
2024,2,Chris Olson,Sam Sachs,0.03405289098005938,0.012806680533717897,0.02342978575688864,0.021246210446341486
2024,2,Chris Olson,Antonio Jamal PettyJohnBlue,0.06270347813439735,0.013619572890824619,0.03816152551261098,0.04908390524357273
2024,2,Chris Olson,Uncertified Write In,-0.029098425512075227,-0.002158452924520696,-0.01562843921829796,-0.026939972587554532
2024,2,Nabil Zaghloul,Laura Streib,0.024487825838456934,0.01831486881592706,0.021401347327191997,0.0061729570225298735
2024,2,Nabil Zaghloul,Liz Taylor,0.0324686288823616,0.022706000420201336,0.027587314651281468,0.009762628462160264
2024,2,Nabil Zaghloul,Will Mespelt,0.010737158804709282,0.006433681702790933,0.008585420253750108,0.004303477101918349
2024,2,Nabil Zaghloul,Reuben Berlin,0.034911251901993526,0.02038015692643374,0.027645704414213632,0.014531094975559787
2024,2,Nabil Zaghloul,Sam Sachs,0.07250505674001734,0.031588133328264274,0.0520465950341408,0.04091692341175306
2024,2,Nabil Zaghloul,Antonio Jamal PettyJohnBlue,0.11096188556815767,0.027920215267149828,0.06944105041765375,0.08304167030100784
2024,2,Nabil Zaghloul,Uncertified Write In,0.0021654185528450776,0.00018607499752155282,0.0011757467751833152,0.0019793435553235247
2024,2,Laura Streib,Liz Taylor,0.11365063989316496,0.10626616143476006,0.10995840066396251,0.007384478458404897
2024,2,Laura Streib,Will Mespelt,0.03989622013627517,0.03196306085175181,0.03592964049401349,0.007933159284523358
2024,2,Laura Streib,Reuben Berlin,0.025433459703165295,0.019851528778213175,0.022642494240689235,0.005581930924952121
2024,2,Laura Streib,Sam Sachs,0.05650135254554921,0.0329125040405592,0.0447069282930542,0.02358884850499001
2024,2,Laura Streib,Antonio Jamal PettyJohnBlue,0.05856499031448431,0.01970286699730279,0.039133928655893546,0.03886212331718152
2024,2,Laura Streib,Uncertified Write In,-0.00717762884504488,-0.0008246574394987615,-0.004001143142271821,-0.006352971405546118
2024,2,Liz Taylor,Will Mespelt,0.009993223121361264,0.008562470461806124,0.009277846791583694,0.00143075265955514
2024,2,Liz Taylor,Reuben Berlin,0.03427291559854853,0.02860990792519471,0.031441411761871624,0.005663007673353822
2024,2,Liz Taylor,Sam Sachs,0.08183039632850439,0.050979271835803315,0.06640483408215385,0.030851124492701075
2024,2,Liz Taylor,Antonio Jamal PettyJohnBlue,0.14174015641243073,0.050998940019562,0.09636954821599636,0.09074121639286874
2024,2,Liz Taylor,Uncertified Write In,0.03999292728908338,0.004914198213108193,0.022453562751095786,0.03507872907597519
2024,2,Will Mespelt,Reuben Berlin,0.14337144006176583,0.1396801053536874,0.14152577270772662,0.00369133470807842
2024,2,Will Mespelt,Sam Sachs,0.12104918263673484,0.08801310292640041,0.10453114278156762,0.033036079710334426
2024,2,Will Mespelt,Antonio Jamal PettyJohnBlue,0.02568805796826297,0.010787132478433804,0.018237595223348387,0.014900925489829166
2024,2,Will Mespelt,Uncertified Write In,0.025065030384432183,0.0035945473543070863,0.014329788869369635,0.021470483030125095
2024,2,Reuben Berlin,Sam Sachs,0.0851639382061248,0.06355786508829186,0.07436090164720834,0.02160607311783294
2024,2,Reuben Berlin,Antonio Jamal PettyJohnBlue,0.058866397463119675,0.02537291074586369,0.042119654104491686,0.03349348671725599
2024,2,Reuben Berlin,Uncertified Write In,0.01738442838774324,0.002558965806546773,0.009971697097145007,0.014825462581196467
2024,2,Sam Sachs,Antonio Jamal PettyJohnBlue,0.06885607770509916,0.03976779841962349,0.05431193806236133,0.029088279285475672
2024,2,Sam Sachs,Uncertified Write In,0.010077938268003482,0.0019877519884128675,0.006032845128208175,0.008090186279590614
2024,2,Antonio Jamal PettyJohnBlue,Uncertified Write In,0.009381929158456065,0.0032040064630656203,0.006292967810760842,0.006177922695390445
2024,3,Steve Novick,Angelita Morillo,0.03452526552801782,0.03202164589020495,0.03327345570911139,0.0025036196378128706
2024,3,Steve Novick,Tiffany Koyama Lane,-0.008722450622704714,-0.007817131508081832,-0.008269791065393273,-0.0009053191146228823
2024,3,Steve Novick,Jesse Cornett,0.1097575888428084,0.06730958270240561,0.088533585772607,0.04244800614040278
2024,3,Steve Novick,Rex Burkholder,0.1099503285780229,0.06300949205564282,0.08647991031683286,0.04694083652238007
2024,3,Steve Novick,Chris Flanary,-0.07465862380970834,-0.030231572297322346,-0.05244509805351534,-0.04442705151238599
2024,3,Steve Novick,Cristal Azul Otero,0.09564442793497019,0.03852944477225617,0.06708693635361318,0.05711498316271402
2024,3,Steve Novick,Philippe Knab,0.15383105655098306,0.05869374993645607,0.10626240324371956,0.09513730661452699
2024,3,Steve Novick,Kezia Wanner,0.00034060170593686045,0.00012931673122903997,0.0002349592185829502,0.00021128497470782048
2024,3,Steve Novick,Ahlam K Osman,-0.20108043773788625,-0.04766080507675036,-0.1243706214073183,-0.1534196326611359
2024,3,Steve Novick,Daniel DeMelo,-0.09132459955191419,-0.021376689363555357,-0.05635064445773477,-0.06994791018835883
2024,3,Steve Novick,Harrison Kass,-0.16352398432063547,-0.029463003914693017,-0.09649349411766425,-0.13406098040594244
2024,3,Steve Novick,Jonathan (Jon) Walker,-0.06447067397490402,-0.011002672602409919,-0.03773667328865697,-0.053468001372494106
2024,3,Steve Novick,Luke Zak,-0.1764754097123049,-0.029583220823639622,-0.10302931526797227,-0.1468921888886653
2024,3,Steve Novick,Sandeep Bali,-0.27905877552852276,-0.03952365005336674,-0.15929121279094474,-0.239535125475156
2024,3,Steve Novick,Brian Conley,-0.3200565641761788,-0.03909655777205349,-0.17957656097411615,-0.2809600064041253
2024,3,Steve Novick,Melodie Beirwagen,-0.31695278229642837,-0.038172535170788266,-0.17756265873360833,-0.2787802471256401
2024,3,Steve Novick,Matthew (Matt) Anderson,-0.2772285109005172,-0.024403517750253585,-0.15081601432538538,-0.25282499315026363
2024,3,Steve Novick,Heart Free Pham,-0.2759092888074258,-0.02016942231177377,-0.1480393555595998,-0.25573986649565206
2024,3,Steve Novick,Theo Hathaway Saner,-0.3679489687297945,-0.02533786779918587,-0.19664341826449017,-0.34261110093060865
2024,3,Steve Novick,Dan Gilk,-0.2692577399440786,-0.0164640201219982,-0.1428608800330384,-0.2527937198220804
2024,3,Steve Novick,Terry Parker,-0.33129575671638545,-0.01811515800365631,-0.17470545736002088,-0.31318059871272913
2024,3,Steve Novick,Kelly Janes (KJ),-0.2819089733804165,-0.014781372649456677,-0.14834517301493658,-0.2671276007309598
2024,3,Steve Novick,Christopher Brummer,-0.24413296570616122,-0.00912833804843995,-0.12663065187730058,-0.23500462765772126
2024,3,Steve Novick,Kenneth (Kent) R Landgraver III,-0.32278844316223837,-0.011167601102586968,-0.16697802213241267,-0.3116208420596514
2024,3,Steve Novick,John Sweeney,-0.15668702185875816,-0.004860790222737462,-0.08077390604074781,-0.1518262316360207
2024,3,Steve Novick,Patrick Hilton,-0.29035798775551463,-0.008292863273331426,-0.14932542551442304,-0.2820651244821832
2024,3,Steve Novick,Jaclyn Smith-Moore,-0.3375736156015225,-0.009469919553102939,-0.17352176757731272,-0.32810369604841955
2024,3,Steve Novick,David O'Connor,-0.2640707263554926,-0.005194850874992303,-0.13463278861524247,-0.2588758754805003
2024,3,Steve Novick,Clifford Higgins,-0.2690061184903084,-0.005244644479347668,-0.13712538148482806,-0.26376147401096073
2024,3,Steve Novick,Uncertified Write In,-0.2523860520100425,-0.0032935568724278335,-0.12783980444123516,-0.24909249513761467
2024,3,Angelita Morillo,Tiffany Koyama Lane,0.1926885017895883,0.18619073884405402,0.18943962031682116,0.00649776294553428
2024,3,Angelita Morillo,Jesse Cornett,0.07639795038163122,0.05051465885334305,0.06345630461748714,0.025883291528288166
2024,3,Angelita Morillo,Rex Burkholder,0.07331928464867576,0.04530238252562091,0.05931083358714834,0.028016902123054854
2024,3,Angelita Morillo,Chris Flanary,0.2625373709863986,0.11462128242740843,0.18857932670690353,0.1479160885589902
2024,3,Angelita Morillo,Cristal Azul Otero,0.05285790022097492,0.022958122047659346,0.03790801113431713,0.029899778173315572
2024,3,Angelita Morillo,Philippe Knab,-0.028861846688929216,-0.011873132836562467,-0.02036748976274584,-0.01698871385236675
2024,3,Angelita Morillo,Kezia Wanner,-0.26996511108701915,-0.11051186751429572,-0.19023848930065743,-0.15945324357272345
2024,3,Angelita Morillo,Ahlam K Osman,0.25691806949889373,0.06565677985614249,0.1612874246775181,0.19126128964275124
2024,3,Angelita Morillo,Daniel DeMelo,-0.16399495612900117,-0.04138819985124778,-0.10269157799012447,-0.12260675627775339
2024,3,Angelita Morillo,Harrison Kass,-0.4218905457637695,-0.08195750581501035,-0.25192402578938994,-0.3399330399487591
2024,3,Angelita Morillo,Jonathan (Jon) Walker,-0.20118134468619592,-0.03701835051032304,-0.11909984759825948,-0.16416299417587288
2024,3,Angelita Morillo,Luke Zak,0.16449741339292345,0.029731286819400474,0.09711435010616196,0.134766126573523
2024,3,Angelita Morillo,Sandeep Bali,-0.31499964707346384,-0.04810218508504355,-0.1815509160792537,-0.2668974619884203
2024,3,Angelita Morillo,Brian Conley,0.08721022735922224,0.011486099620389184,0.04934816348980571,0.07572412773883305
2024,3,Angelita Morillo,Melodie Beirwagen,-0.22777611042329743,-0.029577263111814737,-0.1286766867675561,-0.19819884731148268
2024,3,Angelita Morillo,Matthew (Matt) Anderson,-0.2630454404217963,-0.024965409662375766,-0.14400542504208602,-0.23808003075942052
2024,3,Angelita Morillo,Heart Free Pham,-0.12001588401111474,-0.009459305305086492,-0.06473759465810061,-0.11055657870602825
2024,3,Angelita Morillo,Theo Hathaway Saner,0.1029225833007108,0.007641639238684113,0.055282111269697454,0.0952809440620267
2024,3,Angelita Morillo,Dan Gilk,-0.3068061910858027,-0.020226707207670287,-0.1635164491467365,-0.2865794838781324
2024,3,Angelita Morillo,Terry Parker,-0.46779613843121476,-0.027578856951133605,-0.24768749769117418,-0.44021728148008116
2024,3,Angelita Morillo,Kelly Janes (KJ),-0.08001460159322332,-0.00452343641502646,-0.04226901900412489,-0.07549116517819686
2024,3,Angelita Morillo,Christopher Brummer,-0.20177916640470728,-0.008134577258432708,-0.10495687183156999,-0.19364458914627458
2024,3,Angelita Morillo,Kenneth (Kent) R Landgraver III,-0.3771168222521083,-0.014067314535637967,-0.19559206839387314,-0.3630495077164703
2024,3,Angelita Morillo,John Sweeney,-0.36024693275052455,-0.012049458247316236,-0.1861481954989204,-0.3481974745032083
2024,3,Angelita Morillo,Patrick Hilton,-0.28200450579321473,-0.008684006728935694,-0.14534425626107522,-0.273320499064279
2024,3,Angelita Morillo,Jaclyn Smith-Moore,-0.05061620648178189,-0.0015309491439610533,-0.026073577812871472,-0.049085257337820834
2024,3,Angelita Morillo,David O'Connor,-0.32342658951088465,-0.006859965365070682,-0.16514327743797766,-0.316566624145814
2024,3,Angelita Morillo,Clifford Higgins,-0.1930207928132192,-0.004057433098712908,-0.09853911295596605,-0.1889633597145063
2024,3,Angelita Morillo,Uncertified Write In,-0.2922971899188076,-0.0041126129044750815,-0.14820490141164133,-0.28818457701433253
2024,3,Tiffany Koyama Lane,Jesse Cornett,-0.010322530191607782,-0.007063494371238821,-0.008693012281423301,-0.0032590358203689607
2024,3,Tiffany Koyama Lane,Rex Burkholder,-0.015253950893830193,-0.009754003170950154,-0.012503977032390173,-0.005499947722880039
2024,3,Tiffany Koyama Lane,Chris Flanary,0.25634567083830406,0.1158238090752543,0.18608473995677918,0.14052186176304976
2024,3,Tiffany Koyama Lane,Cristal Azul Otero,-0.13619056991299866,-0.06121688338512393,-0.0987037266490613,-0.07497368652787473
2024,3,Tiffany Koyama Lane,Philippe Knab,-0.18533190914957898,-0.07890220415032753,-0.13211705664995327,-0.10642970499925145
2024,3,Tiffany Koyama Lane,Kezia Wanner,-0.18984344165922235,-0.08042565368922719,-0.13513454767422478,-0.10941778796999516
